idx,pGo,Cond,response,choice,rt,HL
2,1.0,bsl,1,go,0.5201669,1
2,0.8,bsl,1,go,0.518346,1
2,0.6,bsl,0,stop,0.545143,1
2,1.0,bsl,1,go,0.491759,1
2,1.0,bsl,1,go,0.4783815,1
2,0.8,bsl,1,go,0.5317547,1
2,0.0,bsl,0,stop,0.5582882,2
2,0.8,bsl,1,go,0.4917792,1
2,0.2,bsl,0,stop,0.5450648,2
2,1.0,bsl,1,go,0.4652635,1
2,0.0,bsl,0,stop,0.5584588,2
2,0.4,bsl,0,stop,0.5450301,2
2,0.2,bsl,0,stop,0.5451477,2
2,1.0,bsl,1,go,0.4784395,1
2,0.4,bsl,0,stop,0.5450978,2
2,0.8,bsl,1,go,0.5318929,1
2,0.2,bsl,0,stop,0.5451491,2
2,0.4,bsl,0,stop,0.5450308,2
2,0.6,bsl,1,go,0.4917697,1
2,0.0,bsl,0,stop,0.5450336,2
2,0.4,bsl,0,stop,0.5450322,2
2,0.6,bsl,1,go,0.5452436,1
2,0.0,bsl,0,stop,0.5451776,2
2,0.6,bsl,1,go,0.4784799,1
2,0.2,bsl,0,stop,0.5452446,2
2,1.0,bsl,1,go,0.505197,1
2,0.2,bsl,0,stop,0.54514,2
2,0.6,bsl,0,stop,0.5450781,1
2,0.2,bsl,0,stop,0.5451082,2
2,1.0,bsl,1,go,0.4785773,1
2,0.0,bsl,0,stop,0.5451596,2
2,0.8,bsl,1,go,0.4918827,1
2,0.8,bsl,1,go,0.5051284,1
2,1.0,bsl,1,go,0.5316513,1
2,0.6,bsl,0,stop,0.5451536,1
2,0.8,bsl,1,go,0.4916402,1
2,0.0,bsl,0,stop,0.5450399,2
2,0.2,bsl,0,stop,0.545214,2
2,0.8,bsl,1,go,0.5174705,1
2,0.0,bsl,0,stop,0.5451178,2
2,1.0,bsl,1,go,0.5316913,1
2,0.2,bsl,0,stop,0.5450912,2
2,0.4,bsl,0,stop,0.545071,2
2,0.4,bsl,0,stop,0.5468421,2
2,0.0,bsl,0,stop,0.5467626,2
2,0.6,bsl,0,stop,0.545117,1
2,0.4,bsl,1,go,0.4784911,2
2,0.6,bsl,1,go,0.5450196,1
2,0.4,bsl,1,go,0.5581171,2
2,1.0,bsl,1,go,0.4519937,1
2,1.0,bsl,1,go,0.5202608,1
2,0.8,bsl,1,go,0.4651335,1
2,0.4,bsl,0,stop,0.5576655,2
2,0.4,bsl,1,go,0.5582645,2
2,0.2,bsl,1,go,0.5051326,2
2,0.6,bsl,0,stop,0.5451471,1
2,0.0,bsl,0,stop,0.5451988,2
2,0.8,bsl,1,go,0.4784675,1
2,0.6,bsl,0,stop,0.5451538,1
2,0.4,bsl,1,go,0.4784555,2
2,1.0,bsl,1,go,0.4784655,1
2,0.4,bsl,1,go,0.5450466,2
2,1.0,bsl,1,go,0.4918535,1
2,0.6,bsl,1,go,0.4918552,1
2,1.0,bsl,1,go,0.4781472,1
2,0.6,bsl,1,go,0.5049975,1
2,0.0,bsl,0,stop,0.5450671,2
2,0.8,bsl,1,go,0.5316027,1
2,0.8,bsl,1,go,0.5185196,1
2,0.2,bsl,0,stop,0.5452374,2
2,0.0,bsl,0,stop,0.5451196,2
2,0.2,bsl,0,stop,0.5451703,2
2,0.2,bsl,0,stop,0.5452745,2
2,0.0,bsl,0,stop,0.5451679,2
2,1.0,bsl,1,go,0.5451408,1
2,1.0,bsl,1,go,0.5051073,1
2,0.8,bsl,1,go,0.5317197,1
2,0.6,bsl,1,go,0.5451333,1
2,0.2,bsl,1,go,0.5451481,2
2,0.0,bsl,0,stop,0.5450495,2
2,0.6,bsl,1,go,0.5451218,1
2,0.0,bsl,0,stop,0.5584918,2
2,0.8,bsl,1,go,0.5184544,1
2,0.8,bsl,1,go,0.5451575,1
2,0.0,bsl,0,stop,0.5450731,2
2,0.0,bsl,0,stop,0.5580764,2
2,0.2,bsl,1,go,0.5450246,2
2,0.4,bsl,1,go,0.545057,2
2,0.2,bsl,0,stop,0.5450138,2
2,0.6,bsl,1,go,0.5452316,1
2,0.4,bsl,1,go,0.5451795,2
2,1.0,bsl,1,go,0.5184542,1
2,1.0,bsl,1,go,0.5050884,1
2,1.0,bsl,1,go,0.5052583,1
2,1.0,bsl,1,go,0.5184738,1
2,0.6,bsl,1,go,0.5450427,1
2,0.2,bsl,0,stop,0.5450875,2
2,0.8,bsl,1,go,0.4917638,1
2,0.4,bsl,0,stop,0.5451338,2
2,0.4,bsl,1,go,0.545204,2
2,1.0,bsl,1,go,0.5183946,1
2,0.4,bsl,0,stop,0.5452511,2
2,0.8,bsl,1,go,0.5174477,1
2,0.8,bsl,1,go,0.5450563,1
2,0.4,bsl,1,go,0.5451859,2
2,0.6,bsl,1,go,0.5451544,1
2,1.0,bsl,1,go,0.478476,1
2,0.8,bsl,1,go,0.5317099,1
2,0.6,bsl,1,go,0.5451809,1
2,0.2,bsl,0,stop,0.5451227,2
2,0.0,bsl,0,stop,0.5451428,2
2,0.4,bsl,0,stop,0.5451008,2
2,0.8,bsl,1,go,0.5318444,1
2,0.2,bsl,0,stop,0.5452117,2
2,0.4,bsl,0,stop,0.5574473,2
2,1.0,bsl,1,go,0.5451751,1
2,0.0,bsl,0,stop,0.5450761,2
2,1.0,bsl,1,go,0.4518572,1
2,0.6,bsl,0,stop,0.5573958,1
2,0.0,bsl,0,stop,0.5452727,2
2,0.0,bsl,0,stop,0.5450659,2
2,0.6,bsl,0,stop,0.5451559,1
2,1.0,bsl,1,go,0.5451277,1
2,0.2,bsl,0,stop,0.5451332,2
2,0.2,bsl,0,stop,0.5450473,2
2,1.0,bsl,1,go,0.4918226,1
2,1.0,bsl,1,go,0.4934536,1
2,0.0,bsl,0,stop,0.5469063,2
2,0.6,bsl,1,go,0.5451322,1
2,0.6,bsl,1,go,0.5452381,1
2,0.6,bsl,1,go,0.5451853,1
2,1.0,bsl,1,go,0.5184501,1
2,1.0,bsl,1,go,0.5318127,1
2,0.2,bsl,0,stop,0.5450572,2
2,0.8,bsl,1,go,0.5049211,1
2,0.2,bsl,1,go,0.5450429,2
2,0.6,bsl,0,stop,0.5451758,1
2,0.4,bsl,1,go,0.5452495,2
2,0.0,bsl,0,stop,0.5451732,2
2,0.4,bsl,0,stop,0.5450904,2
2,0.2,bsl,1,go,0.5451554,2
2,0.8,bsl,1,go,0.558309,1
2,1.0,bsl,1,go,0.4910879,1
2,0.0,bsl,0,stop,0.5451591,2
2,0.2,bsl,1,go,0.5450007,2
2,0.8,bsl,1,go,0.5050783,1
2,0.8,bsl,1,go,0.5051433,1
2,0.4,bsl,1,go,0.5450838,2
2,0.0,bsl,0,stop,0.54517,2
2,0.4,bsl,1,go,0.5450703,2
2,1.0,pnl,1,go,0.5202482,1
2,1.0,pnl,1,go,0.5451999,1
2,1.0,pnl,1,go,0.5582387,1
2,1.0,pnl,1,go,0.5451532,1
2,1.0,pnl,1,go,0.5185444,1
2,1.0,pnl,1,go,0.5451165,1
2,1.0,pnl,1,go,0.5185119,1
2,1.0,pnl,1,go,0.4802028,1
2,0.6,pnl,1,go,0.545099,1
2,0.8,pnl,1,go,0.5050956,1
2,0.2,pnl,0,stop,0.5451715,2
2,0.0,pnl,0,stop,0.5451705,2
2,0.6,pnl,0,stop,0.54516,1
2,0.8,pnl,1,go,0.5450541,1
2,0.0,pnl,0,stop,0.5450989,2
2,0.6,pnl,1,go,0.5450792,1
2,0.4,pnl,1,go,0.5450875,2
2,1.0,pnl,1,go,0.5185736,1
2,1.0,pnl,1,go,0.4918229,1
2,0.4,pnl,1,go,0.5451264,2
2,0.2,pnl,1,go,0.5451259,2
2,0.2,pnl,0,stop,0.5451463,2
2,1.0,pnl,1,go,0.4785464,1
2,0.4,pnl,0,stop,0.5451666,2
2,0.6,pnl,1,go,0.545111,1
2,0.0,pnl,0,stop,0.5451607,2
2,0.4,pnl,0,stop,0.5451896,2
2,0.2,pnl,1,go,0.5451722,2
2,0.8,pnl,1,go,0.5184654,1
2,0.8,pnl,1,go,0.5052926,1
2,1.0,pnl,1,go,0.4785009,1
2,0.0,pnl,0,stop,0.5451747,2
2,1.0,pnl,1,go,0.5201033,1
2,0.8,pnl,1,go,0.5173557,1
2,0.4,pnl,1,go,0.5583631,2
2,0.6,pnl,1,go,0.5454375,1
2,0.8,pnl,1,go,0.4918074,1
2,0.6,pnl,1,go,0.5451838,1
2,0.0,pnl,0,stop,0.5451384,2
2,0.2,pnl,1,go,0.5451677,2
2,0.2,pnl,0,stop,0.5451269,2
2,0.0,pnl,0,stop,0.5450495,2
2,0.4,pnl,1,go,0.5451218,2
2,0.4,pnl,0,stop,0.5451741,2
2,0.0,pnl,0,stop,0.5451644,2
2,0.2,pnl,0,stop,0.5451298,2
2,0.0,pnl,0,stop,0.545118,2
2,0.6,pnl,1,go,0.545073,1
2,1.0,pnl,1,go,0.5318091,1
2,0.4,pnl,0,stop,0.545105,2
2,0.6,pnl,1,go,0.5450863,1
2,1.0,pnl,1,go,0.4918747,1
2,0.8,pnl,1,go,0.5043574,1
2,0.8,pnl,1,go,0.5318112,1
2,1.0,pnl,1,go,0.5051258,1
2,1.0,pnl,1,go,0.5053098,1
2,0.2,pnl,0,stop,0.5451419,2
2,1.0,pnl,1,go,0.4917147,1
2,0.4,pnl,0,stop,0.5450354,2
2,0.8,pnl,1,go,0.4918054,1
2,0.4,pnl,0,stop,0.5451906,2
2,0.2,pnl,0,stop,0.5450809,2
2,0.6,pnl,1,go,0.5453249,1
2,0.8,pnl,1,go,0.4782778,1
2,0.0,pnl,0,stop,0.5450809,2
2,0.2,pnl,0,stop,0.5452362,2
2,0.6,pnl,0,stop,0.5450979,1
2,1.0,pnl,1,go,0.5450398,1
2,0.2,pnl,0,stop,0.5450568,2
2,0.8,pnl,1,go,0.5319114,1
2,0.0,pnl,0,stop,0.5452169,2
2,1.0,pnl,1,go,0.491801,1
2,0.4,pnl,0,stop,0.5451648,2
2,1.0,pnl,1,go,0.4917585,1
2,0.4,pnl,0,stop,0.5451138,2
2,0.2,pnl,0,stop,0.5451257,2
2,1.0,pnl,1,go,0.5183809,1
2,0.6,pnl,1,go,0.5450415,1
2,0.6,pnl,0,stop,0.5583026,1
2,0.0,pnl,0,stop,0.5452087,2
2,0.8,pnl,1,go,0.5050379,1
2,0.0,pnl,0,stop,0.54526,2
2,1.0,pnl,1,go,0.5050446,1
2,1.0,pnl,1,go,0.4918558,1
2,0.8,pnl,1,go,0.5452195,1
2,1.0,pnl,1,go,0.5054565,1
2,0.0,pnl,0,stop,0.5451255,2
2,0.6,pnl,1,go,0.5452937,1
2,0.2,pnl,0,stop,0.5450877,2
2,0.2,pnl,0,stop,0.5451475,2
2,0.0,pnl,0,stop,0.5451646,2
2,0.4,pnl,0,stop,0.5451844,2
2,0.6,pnl,1,go,0.5583473,1
2,0.4,pnl,0,stop,0.5450719,2
2,0.8,pnl,1,go,0.5174738,1
2,0.6,pnl,1,go,0.5450136,1
2,0.0,pnl,0,stop,0.5452207,2
2,0.2,pnl,0,stop,0.5451255,2
2,0.8,pnl,1,go,0.4917922,1
2,1.0,pnl,1,go,0.5439782,1
2,0.0,pnl,0,stop,0.5451759,2
2,0.4,pnl,0,stop,0.5452192,2
2,0.8,pnl,1,go,0.5051471,1
2,0.2,pnl,0,stop,0.5450095,2
2,0.4,pnl,1,go,0.5451351,2
2,1.0,pnl,1,go,0.4916014,1
2,0.6,pnl,1,go,0.5451803,1
2,1.0,pnl,1,go,0.505136,1
2,0.6,pnl,0,stop,0.5450849,1
2,0.2,pnl,0,stop,0.5576848,2
2,1.0,pnl,1,go,0.5451296,1
2,0.0,pnl,0,stop,0.545394,2
2,0.6,pnl,1,go,0.5451271,1
2,0.2,pnl,0,stop,0.5451222,2
2,0.4,pnl,0,stop,0.5452482,2
2,1.0,pnl,1,go,0.5582982,1
2,1.0,pnl,1,go,0.4519397,1
2,0.6,pnl,1,go,0.5452266,1
2,0.0,pnl,0,stop,0.5452072,2
2,0.2,pnl,0,stop,0.5450926,2
2,0.2,pnl,1,go,0.5451763,2
2,1.0,pnl,1,go,0.4640277,1
2,0.4,pnl,1,go,0.5450156,2
2,0.4,pnl,1,go,0.5451611,2
2,0.8,pnl,1,go,0.5182299,1
2,0.0,pnl,0,stop,0.5451135,2
2,0.6,pnl,1,go,0.5451572,1
2,0.4,pnl,1,go,0.5450793,2
2,0.8,pnl,1,go,0.5452212,1
2,0.8,pnl,1,go,0.5451357,1
2,0.0,pnl,0,stop,0.5451034,2
2,0.8,pnl,1,go,0.4918991,1
2,1.0,pnl,1,go,0.5450732,1
2,0.8,pnl,1,go,0.4651859,1
2,0.8,pnl,1,go,0.5452514,1
2,1.0,pnl,1,go,0.47855,1
2,0.0,pnl,0,stop,0.5451542,2
2,0.6,pnl,1,go,0.5451828,1
2,0.8,pnl,1,go,0.5173588,1
2,0.8,pnl,1,go,0.5317861,1
2,0.0,pnl,0,stop,0.5451875,2
2,0.0,pnl,0,stop,0.5451869,2
2,0.6,pnl,1,go,0.5450235,1
2,0.0,pnl,0,stop,0.545064,2
2,1.0,pnl,1,go,0.5052254,1
2,0.4,pnl,0,stop,0.5452495,2
2,0.2,pnl,0,stop,0.545092,2
2,0.6,pnl,1,go,0.5451158,1
2,0.2,pnl,0,stop,0.5466203,2
2,1.0,pnl,1,go,0.5451533,1
2,0.6,pnl,0,stop,0.5450973,1
2,0.4,pnl,0,stop,0.546833,2
2,1.0,pnl,1,go,0.5051178,1
2,0.2,pnl,0,stop,0.5451954,2
2,0.4,pnl,0,stop,0.5450479,2
2,0.2,pnl,0,stop,0.5451971,2
2,0.4,pnl,0,stop,0.5451741,2
2,1.0,pnl,1,go,0.4919464,1
2,0.6,pnl,0,stop,0.5452683,1
2,1.0,pnl,1,go,0.4784946,1
2,1.0,pnl,1,go,0.5051474,1
2,0.8,pnl,1,go,0.5450946,1
2,0.0,pnl,0,stop,0.5451685,2
2,0.6,pnl,0,stop,0.5450517,1
2,0.0,pnl,0,stop,0.5450937,2
2,0.2,pnl,0,stop,0.5450735,2
2,0.4,pnl,0,stop,0.5451311,2
2,0.0,pnl,0,stop,0.5451962,2
2,0.8,pnl,1,go,0.5184032,1
2,1.0,pnl,1,go,0.4920034,1
2,0.4,pnl,0,stop,0.5452023,2
2,0.4,pnl,1,go,0.5451406,2
2,0.4,pnl,1,go,0.5452145,2
2,0.6,pnl,0,stop,0.5451445,1
2,0.2,pnl,0,stop,0.5451298,2
2,0.6,pnl,0,stop,0.5451377,1
2,0.0,pnl,0,stop,0.545199,2
2,0.2,pnl,0,stop,0.5452804,2
2,0.8,pnl,1,go,0.5052046,1
2,0.2,pnl,0,stop,0.5451249,2
2,1.0,pnl,1,go,0.51868,1
2,0.8,pnl,1,go,0.5051483,1
2,1.0,pnl,1,go,0.5068824,1
2,0.8,pnl,1,go,0.5185554,1
2,0.6,pnl,0,stop,0.5451993,1
2,0.2,pnl,0,stop,0.5450837,2
2,0.4,pnl,1,go,0.5451288,2
2,0.8,pnl,1,go,0.5451554,1
2,0.6,pnl,1,go,0.5450412,1
2,1.0,pnl,1,go,0.5318881,1
2,0.4,pnl,1,go,0.5451071,2
2,0.0,pnl,0,stop,0.5450747,2
2,0.6,pnl,0,stop,0.5450176,1
2,0.6,pnl,0,stop,0.5451276,1
2,0.8,pnl,1,go,0.4653039,1
2,0.4,pnl,1,go,0.5450932,2
2,0.4,pnl,0,stop,0.5451618,2
2,0.2,pnl,0,stop,0.5451689,2
2,0.2,pnl,0,stop,0.5451599,2
2,0.2,pnl,0,stop,0.5451874,2
2,0.8,pnl,1,go,0.5451851,1
2,0.0,pnl,0,stop,0.5451977,2
2,0.0,pnl,0,stop,0.545117,2
2,0.0,pnl,0,stop,0.5451311,2
2,1.0,pnl,1,go,0.5311725,1
2,1.0,pnl,1,go,0.5051633,1
2,1.0,pnl,1,go,0.5313966,1
2,1.0,pnl,1,go,0.5202683,1
2,1.0,pnl,1,go,0.5318842,1
2,0.6,pnl,1,go,0.5451185,1
2,1.0,pnl,1,go,0.5450978,1
2,0.8,pnl,1,go,0.4784613,1
2,1.0,pnl,1,go,0.4916957,1
2,0.4,pnl,1,go,0.5452032,2
2,0.0,pnl,0,stop,0.5450359,2
2,0.0,pnl,0,stop,0.5450848,2
2,0.2,pnl,0,stop,0.5451943,2
2,0.4,pnl,1,go,0.5450788,2
2,0.6,pnl,1,go,0.5452033,1
2,1.0,pnl,1,go,0.4917406,1
2,0.2,pnl,0,stop,0.545082,2
2,0.0,pnl,0,stop,0.5451207,2
2,0.4,pnl,0,stop,0.5451235,2
2,0.0,pnl,0,stop,0.545124,2
2,0.6,pnl,1,go,0.5452402,1
2,0.2,pnl,0,stop,0.5451715,2
2,0.8,pnl,1,go,0.5452553,1
2,0.4,pnl,0,stop,0.5451477,2
2,0.2,pnl,1,go,0.5452298,2
2,0.8,pnl,1,go,0.4928426,1
2,0.8,pnl,1,go,0.5451469,1
2,0.6,pnl,0,stop,0.5461058,1
2,1.0,pnl,1,go,0.4935173,1
2,1.0,pnl,1,go,0.5451144,1
2,0.2,pnl,0,stop,0.5451376,2
2,0.0,pnl,0,stop,0.5450802,2
2,0.8,pnl,1,go,0.4921395,1
2,0.6,pnl,1,go,0.5451907,1
2,0.2,pnl,0,stop,0.5579649,2
2,0.0,pnl,0,stop,0.5450801,2
2,0.6,pnl,0,stop,0.5579731,1
2,0.8,pnl,1,go,0.505118,1
2,0.2,pnl,0,stop,0.5451302,2
2,0.4,pnl,0,stop,0.5450968,2
2,0.4,pnl,1,go,0.545143,2
2,1.0,pnl,1,go,0.531914,1
2,0.6,pnl,1,go,0.5451837,1
2,0.8,pnl,1,go,0.5451512,1
2,1.0,pnl,1,go,0.4918207,1
2,0.4,pnl,0,stop,0.5452566,2
2,1.0,pnl,1,go,0.5453717,1
2,0.2,pnl,0,stop,0.545083,2
2,0.8,pnl,1,go,0.5055571,1
2,0.4,pnl,0,stop,0.5451525,2
2,0.0,pnl,0,stop,0.5451964,2
2,0.0,pnl,0,stop,0.5451408,2
2,0.6,pnl,1,go,0.5451194,1
3,1.0,bsl,1,go,0.5453896,1
3,1.0,bsl,1,go,0.5451803,1
3,1.0,bsl,1,go,0.4917741,1
3,1.0,bsl,1,go,0.5451935,1
3,1.0,bsl,1,go,0.5184734,1
3,1.0,bsl,1,go,0.5185367,1
3,1.0,bsl,1,go,0.5317995,1
3,1.0,bsl,1,go,0.5468171,1
3,0.2,bsl,0,stop,0.5451238,2
3,0.0,bsl,0,stop,0.5451258,2
3,1.0,bsl,1,go,0.5451246,1
3,1.0,bsl,1,go,0.545197,1
3,0.4,bsl,1,go,0.5451586,2
3,0.0,bsl,0,stop,0.5451174,2
3,0.4,bsl,0,stop,0.545301,2
3,0.8,bsl,1,go,0.545185,1
3,0.6,bsl,1,go,0.5451166,1
3,0.6,bsl,1,go,0.5453705,1
3,0.8,bsl,1,go,0.5451398,1
3,0.8,bsl,1,go,0.5318988,1
3,0.2,bsl,0,stop,0.545194,2
3,0.2,bsl,0,stop,0.5451561,2
3,0.2,bsl,0,stop,0.5583176,2
3,0.4,bsl,0,stop,0.5451765,2
3,0.6,bsl,0,stop,0.5452676,1
3,0.6,bsl,1,go,0.5451095,1
3,1.0,bsl,1,go,0.5451369,1
3,0.0,bsl,0,stop,0.5451029,2
3,0.0,bsl,0,stop,0.5452044,2
3,0.4,bsl,0,stop,0.5451859,2
3,1.0,bsl,1,go,0.5451834,1
3,0.8,bsl,1,go,0.5580475,1
3,1.0,bsl,1,go,0.4918858,1
3,0.2,bsl,0,stop,0.5451094,2
3,1.0,bsl,1,go,0.5185336,1
3,0.4,bsl,0,stop,0.5451132,2
3,0.6,bsl,1,go,0.5573905,1
3,0.2,bsl,0,stop,0.5450676,2
3,0.6,bsl,1,go,0.5452125,1
3,0.4,bsl,0,stop,0.545119,2
3,0.8,bsl,1,go,0.5450981,1
3,0.6,bsl,1,go,0.5452254,1
3,0.0,bsl,0,stop,0.5452647,2
3,0.0,bsl,0,stop,0.5451195,2
3,0.0,bsl,0,stop,0.5451366,2
3,0.2,bsl,0,stop,0.5580962,2
3,1.0,bsl,1,go,0.5450008,1
3,0.0,bsl,0,stop,0.5579389,2
3,0.2,bsl,1,go,0.5451652,2
3,0.8,bsl,1,go,0.5450214,1
3,0.4,bsl,0,stop,0.5451851,2
3,1.0,bsl,1,go,0.5451985,1
3,0.8,bsl,0,stop,0.5452003,1
3,1.0,bsl,1,go,0.5451479,1
3,0.8,bsl,1,go,0.5451578,1
3,0.4,bsl,1,go,0.5451283,2
3,0.6,bsl,1,go,0.545161,1
3,1.0,bsl,1,go,0.5468879,1
3,0.8,bsl,1,go,0.5451169,1
3,0.4,bsl,0,stop,0.5451854,2
3,1.0,bsl,1,go,0.5451138,1
3,0.6,bsl,1,go,0.5583209,1
3,0.4,bsl,0,stop,0.5576763,2
3,1.0,bsl,1,go,0.545141,1
3,0.6,bsl,1,go,0.5450893,1
3,0.4,bsl,1,go,0.5450801,2
3,0.0,bsl,0,stop,0.5460795,2
3,0.4,bsl,0,stop,0.5451421,2
3,0.0,bsl,0,stop,0.545166,2
3,0.2,bsl,0,stop,0.5579367,2
3,0.8,bsl,1,go,0.5452423,1
3,0.0,bsl,0,stop,0.5469867,2
3,0.0,bsl,0,stop,0.5450561,2
3,1.0,bsl,1,go,0.5450441,1
3,0.6,bsl,1,go,0.5451234,1
3,0.2,bsl,0,stop,0.5451178,2
3,0.8,bsl,1,go,0.5451715,1
3,0.2,bsl,0,stop,0.5452163,2
3,1.0,bsl,1,go,0.5451496,1
3,0.8,bsl,1,go,0.5451572,1
3,0.6,bsl,1,go,0.5451158,1
3,0.2,bsl,0,stop,0.5451952,2
3,1.0,bsl,1,go,0.5451391,1
3,0.8,bsl,1,go,0.5184358,1
3,0.2,bsl,0,stop,0.5453958,2
3,1.0,bsl,1,go,0.5451862,1
3,0.2,bsl,0,stop,0.5451737,2
3,0.6,bsl,0,stop,0.5452048,1
3,0.6,bsl,0,stop,0.5450916,1
3,0.8,bsl,1,go,0.5451526,1
3,0.2,bsl,0,stop,0.545099,2
3,1.0,bsl,1,go,0.5450563,1
3,1.0,bsl,1,go,0.504197,1
3,0.4,bsl,1,go,0.5450791,2
3,0.2,bsl,0,stop,0.5451775,2
3,1.0,bsl,1,go,0.5451152,1
3,0.8,bsl,1,go,0.5451823,1
3,0.4,bsl,0,stop,0.5451254,2
3,0.8,bsl,1,go,0.5184392,1
3,0.0,bsl,0,stop,0.5452121,2
3,0.0,bsl,0,stop,0.5451666,2
3,0.0,bsl,0,stop,0.5451359,2
3,0.6,bsl,1,go,0.5451536,1
3,0.4,bsl,1,go,0.5454747,2
3,0.6,bsl,0,stop,0.5582655,1
3,0.0,bsl,0,stop,0.5451892,2
3,0.4,bsl,0,stop,0.5451204,2
3,1.0,bsl,1,go,0.5468625,1
3,1.0,bsl,1,go,0.5470147,1
3,0.6,bsl,1,go,0.5450679,1
3,0.0,bsl,0,stop,0.5451411,2
3,0.8,bsl,1,go,0.5452132,1
3,0.4,bsl,0,stop,0.5451524,2
3,0.4,bsl,0,stop,0.5451354,2
3,1.0,bsl,1,go,0.5450773,1
3,0.2,bsl,1,go,0.545148,2
3,0.4,bsl,0,stop,0.5451066,2
3,0.8,bsl,1,go,0.5451565,1
3,0.0,bsl,0,stop,0.5452787,2
3,0.6,bsl,1,go,0.5451229,1
3,0.6,bsl,1,go,0.5451562,1
3,0.8,bsl,1,go,0.5451974,1
3,0.2,bsl,0,stop,0.5451366,2
3,1.0,bsl,1,go,0.5451848,1
3,0.2,bsl,0,stop,0.5451002,2
3,0.4,bsl,0,stop,0.5450913,2
3,1.0,bsl,1,go,0.5452231,1
3,0.2,bsl,0,stop,0.5452686,2
3,0.0,bsl,0,stop,0.558304,2
3,0.6,bsl,0,stop,0.5451976,1
3,0.0,bsl,0,stop,0.5451569,2
3,0.8,bsl,1,go,0.5451325,1
3,1.0,bsl,1,go,0.5451545,1
3,0.4,bsl,0,stop,0.5584484,2
3,0.0,bsl,0,stop,0.5452018,2
3,0.6,bsl,0,stop,0.5453036,1
3,0.2,bsl,1,go,0.5453351,2
3,0.2,bsl,0,stop,0.5451891,2
3,0.6,bsl,0,stop,0.5452092,1
3,0.6,bsl,1,go,0.5450437,1
3,0.4,bsl,1,go,0.5452092,2
3,0.2,bsl,1,go,0.5452077,2
3,0.4,bsl,0,stop,0.5452779,2
3,0.2,bsl,0,stop,0.5450961,2
3,0.8,bsl,1,go,0.5453153,1
3,1.0,bsl,1,go,0.5460792,1
3,0.4,bsl,0,stop,0.5451384,2
3,0.8,bsl,1,go,0.5451635,1
3,0.0,bsl,0,stop,0.5450941,2
3,0.0,bsl,0,stop,0.5451885,2
3,0.0,bsl,0,stop,0.5451613,2
3,0.6,bsl,1,go,0.5450674,1
3,1.0,bsl,1,go,0.5451394,1
3,0.8,bsl,1,go,0.5450618,1
3,1.0,bsl,1,go,0.5450498,1
3,0.8,bsl,1,go,0.5574021,1
3,1.0,bsl,1,go,0.5452589,1
3,1.0,bsl,1,go,0.545115,1
3,0.0,bsl,0,stop,0.5452116,2
3,0.8,bsl,1,go,0.5452158,1
3,0.2,bsl,0,stop,0.5451646,2
3,0.0,bsl,0,stop,0.5451389,2
3,0.2,bsl,0,stop,0.5582878,2
3,0.4,bsl,0,stop,0.5582647,2
3,0.6,bsl,0,stop,0.5452391,1
3,0.0,bsl,0,stop,0.5452298,2
3,0.2,bsl,0,stop,0.5450283,2
3,0.6,bsl,0,stop,0.5451431,1
3,0.4,bsl,0,stop,0.5451865,2
3,0.4,bsl,1,go,0.5452327,2
3,0.4,bsl,1,go,0.5451724,2
3,0.8,bsl,1,go,0.5451377,1
3,1.0,bsl,1,go,0.5452197,1
3,0.0,bsl,0,stop,0.5451696,2
3,0.6,bsl,1,go,0.545004,1
3,0.2,bsl,0,stop,0.5451608,2
3,0.6,bsl,0,stop,0.5451411,1
3,1.0,bsl,1,go,0.5450611,1
3,1.0,bsl,1,go,0.5452079,1
3,1.0,bsl,1,go,0.5451544,1
3,0.8,bsl,1,go,0.545187,1
3,0.8,bsl,0,stop,0.5451751,1
3,1.0,bsl,1,go,0.5454692,1
3,0.2,bsl,0,stop,0.5450817,2
3,0.6,bsl,1,go,0.5451955,1
3,0.4,bsl,1,go,0.5451143,2
3,0.8,bsl,1,go,0.5451559,1
3,0.4,bsl,1,go,0.5452235,2
3,1.0,bsl,1,go,0.5450229,1
3,0.0,bsl,0,stop,0.5451346,2
3,0.8,bsl,1,go,0.5450906,1
3,1.0,bsl,1,go,0.5452246,1
3,1.0,bsl,1,go,0.5452372,1
3,0.4,bsl,1,go,0.5584139,2
3,0.8,bsl,1,go,0.5450682,1
3,0.0,bsl,0,stop,0.5451121,2
3,0.6,bsl,1,go,0.5452034,1
3,0.2,bsl,0,stop,0.5453504,2
3,0.4,bsl,1,go,0.5452078,2
3,0.6,bsl,0,stop,0.5450868,1
3,0.8,bsl,1,go,0.5450843,1
3,0.2,bsl,0,stop,0.5451749,2
3,0.2,bsl,0,stop,0.5453147,2
3,1.0,bsl,1,go,0.5451733,1
3,0.6,bsl,0,stop,0.5451362,1
3,0.0,bsl,0,stop,0.5452647,2
3,0.0,bsl,0,stop,0.5452203,2
3,1.0,bsl,1,go,0.5452034,1
3,0.0,bsl,0,stop,0.5452217,2
3,0.6,bsl,1,go,0.5451435,1
3,0.8,bsl,1,go,0.5452298,1
3,0.2,bsl,1,go,0.5451705,2
3,0.0,bsl,0,stop,0.5573903,2
3,0.4,bsl,0,stop,0.5451079,2
3,0.0,bsl,0,stop,0.5453213,2
3,0.8,bsl,1,go,0.5451146,1
3,1.0,bsl,1,go,0.5452049,1
3,0.8,bsl,1,go,0.5452931,1
